recommendationid,author_steamid,author_num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_last_two_weeks,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,steam_purchase,received_for_free
206953266,76561198958647687,69,7,1836,147,english,"It is the first game that i replayed right after the first playthrough. I didn't play original, but saw same comparison and wow, what i beautifull remake. I thought that my second run will be less scary, but i was absolute wrong. It is even scarier knowing all the story and how it ends. Thanks to Bloober Team for this remake, we see that passion and tribute to the original one",1760732714,1760732714,True,11,0,0.615459322929382324,True,False
206652635,76561199218848837,0,4,955,0,german,playing the game spoiler free and experiencing this story for the first time is definitely worth the price. highly recommend it to anyone that has not played Silent Hill before,1760379165,1760379165,True,6,0,0.602079689502716064,True,False
205720505,76561198099274185,1909,321,1345,0,english,"Pretty good. Graphics, gameplay and voice are all great. Faithful to OG. But, it has some severe bugs and performance problems that can stop you from progressing.",1759436584,1760562355,True,8,0,0.600585222244262695,False,False
206484359,76561199093925907,71,2,440,119,russian,"12/10 SH2 и Dead Space - примеры того, какими должны быть ремейки. Спасибо разрабам за бережный перенос ❤️",1760216840,1760216840,True,9,0,0.641254961490631104,True,False
206210737,76561199181527357,205,11,2745,0,english,a HOOD classic! also bloober killed it on the remake can't wait to see how they tackle silent hill 1.,1759949635,1759949635,True,11,0,0.591006278991699219,True,False
206213508,76561198027102438,1363,164,1417,0,english,"In short - Awesome, awesome, awesome remake to the awesome SH classing, and finally some breathe of life to the franchise.   ✅ Pros + Bloober Team respects original source material and enhances it greatly. + This has everything that made SH2 great and improving pretty much everything that can be improved without hurting the original magic: Better combat, better graphics, better voice acting, awesome soundtrack + Great scared, eerie tone and psychological fear + Can easily be a strong entry point for newbies to Silent Hill or survival horror games. + Difficulty feels fair and balanced while still challenging, on Normal (Action\Puzzles) + There's puzzles difficultly and combat difficulty, yay!  ⚖️ If that's your thing: +/- Classic Survival Horror games can at many times feel like closed doors simulator, and the remake doesn't so anything to change this (Which I personally didn't expect or mind) +/- Combat is greatly improved but still feels clunky, in a genre-fitting way I believe +/- Linear and relatively short (As pretty much most SH games)  ❌ Cons None!   Longer version no one reads:  I'm finishing this game with a sigh of relief, as looks like at least for the time being, Silent Hill is back on track.  After having played and loved almost all main Silent Hill games (Besides Downpour, on which I didn't get my hands on yet) (And yeah, I loved even Homecoming!), Seemed Silent Hill went dead forever, and then we got.... Well, Silent Hill Ascension, which was.... Ugh, let's not get into it. But then we got THIS.  I was expecting the remake for a long time, and having also played and enjoyed The Medium by Bloober I also had faith they'd do a good job, but still had doubts as their previous games weren't so much action oriented.  I guess making a remake is somewhat easier in that case as they didn't have to create something completely anew but more of re-doing some already existing powerful source material. While I'm not that hardcore fan which completed every SH 20 times - I've only completed the original once, and that was many years ago, so I cannot point out all the differences etc. Still in my honest opinion, I feel Bloober did a perfect job in this one - much respect to the source material, they're really managed to capture the magic and horror of the original game, preserving what worked and improving everything that could be improved - The soundtrack remains loyal to the original with some musical overhaul from time to time (which I liked). The new voice overs work well and capture the eeriness and weirdness of the original characters. Graphics are obviously overhauled and look modern and pretty darn good (and scary!). Script and story remained mostly (if not completely) the same as far as I can remember, which is a good thing. Combat is greatly improved and feels mostly great, while still keeping that survival-horror awkwardness (which some may feel is a ""bug"" and some a ""feature"", but I think it serves the game just right). I think some puzzles were replaced but I've enjoyed the whole experienced on Normal from beginning to an end. Quality of scares does not fall short from original game and there's just the right balance between jump scares and some freaking psychological fear (Oh and that damn limbs monster got me squeaking every time!)  I feel this game can also serve as a great entry point for newcomers to both Silent Hill and\or Survival Horror, this is truly a modern version capturing all the best things about Silent Hill, in my opinion. I can see why some might prefer a more Resident-Evil-ish direction when SH games can sometimes feel like closed doors simulator, but hey, isn't that part of Survival Horroring?  Already expecting to play Silent Hill F although not by same dev, but seems it's doing pretty well by the reviews, and mainly I'm very happy having some attention and actual resources going towards this series, and very hopeful we'll keep seeing some more quality stuff from the franchise (And I wouldn't mind another remake as well (=;  ) ",1759952303,1759952303,True,6,0,0.584447324275970459,True,False
205986588,76561198114760790,221,20,2484,0,french,"J'ai vécu un beau séjour dans cette ville.   Silent Hill est un endroit accueillant et les résidents sont fort charmant.  Vous aurez tout le nécessaire sur place. Un soucis de santé? L'hôpital de Brookhaven et ses infirmières ne manqueront pas de vous aider du mieux possible. La criminalité? La prison de Toluca vous ouvre ses portes dans une visite guidée où jamais, au grand jamais, vous ferez tomber le savon dans les douches !  Côté résidence? Les appartements sont propres, l'eau potable est très accessible et les lumières sont sans nul doute des ampoules LED. C'est aussi très spacieux, au top !  Pour résumé, n'hésite pas une seconde et foncez prendre un séjour dans cette magnifique ville !   Sur ceux, je vais aller m'acheter des slips et pleurer sous la douche.",1759696729,1759696729,True,4,5,0.582753837108612061,False,False
205712440,76561199590318862,1152,71,2166,0,russian,"Silent Hill 2 Remake это потрясающая атмосфера, шикарное звуковое сопровождение и очень сильные персонажи. В плане настроения и истории игра действительно захватывает, местами пробирает до мурашек. Но всё это портит катастрофически ужасная оптимизация. Особенно на видеокартах AMD. На моей системе (i5-12600KF, RX 7900 XTX, DDR5 32 GB 6800 MHz) я постоянно ловил статеры, при каждой битве, при включении света в локации тюрьма, при поднятии предметов игра дёргается. Это не просто мелочь, а критический минус, рушащий погружение. По сути это один из самых ужасных ремейков в техническом плане. Если ремейк первой части выйдет в таком же сыром виде, то я без проблем выставлю отрицательные отзывы всем играм серии. Требовать 2000+ рублей за игру и выпускать её в таком техническом состоянии непростительно. ",1759429172,1760604447,False,15,1,0.579590380191802979,True,False
206285489,76561199000566282,0,7,841,0,english,"I haven't played a game in my life that had this atmosphere, horror games don't really scare me but this one did, the sound design is 10/10, its a masterpiece in horror and generally a chilling experience, I cant think of anything that comes close to this, so good, horrifyingly good.",1760039678,1760040120,True,8,0,0.576719582080841064,True,False
207083941,76561198014451341,532,50,457,0,english,"I've already played trough this game on PS5 and now it's time to play it again on PC. I was very afraid how Bloober Team would handle this remake, because for me, the original Silent Hill 2 videogame is a historical milestone in videogame history. I'm happy to say that they understood the assignment and I could not stop playing SILENT HILL 2. Fantastic job and I could not be more happier!",1760873498,1760873498,True,6,0,0.571497082710266113,True,False
207709761,76561199143357315,125,11,1636,0,english,"So, I don't know what this game did to me but I am absolutely obsessed with it. I've seen every possible gameplay of this game in every possible language I could and I've played it alone too and I'm still currently trying to get all endings and all, but it's still not enough. It's like a drug I just can't seem to get over this game and no I swear it's no addiction because I've played MANY good games like this but it's something in this game that calms me in some way (yes it's still horrifying and scary) but the atmosphere, the whole plot of the game and the best of all: the GRAPHICS. Like god damn let alone the fog is such a big impact on the game itself and we won't even talk about the design of all places. They balanced the places so perfectly, I always had the feeling I'm lonely in whole Silent Hill, but at the same time there are those side characters we meet and all those monsters, so it should take the feeling away but the atmosphere makes it look like we're literally alone with nobody there. And no don't take me wrong it's actually the best thing, because of that I feel calmed playing this game and also Mary's words at the start of her letter to James, oh god it hits me everytime and I get goosebumps and now hearing those words again after completing the game, it gives me that nostalgic feeling and it's like I have an empty feeling thinking about the whole game because of how hard it hit me. I have a library section that's named ""Above perfection"" and that's where it belongs. There are actually only a few games that can reach this level of perfection like Silent Hill 2, so the original developers, along with the remake team, did a whole good job.",1761564920,1761564920,True,5,0,0.565508008003234863,True,False
206174186,76561198966828480,0,7,1565,0,spanish,"No he disfrutado y llorado tanto al mismo tiempo con un juego en mi vida. Las expresiones faciales de los personajes y sobretodo la de James.. se te encoge el corazón, son de película. Incluso si me consiguiese todos los logros, habidos y por haber, me lo jugaría de nuevo una y mil veces <3",1759909456,1759909456,True,4,0,0.564288735389709473,False,False
206208249,76561198043786811,327,12,2633,0,russian,"Тут и лишние комментарии не нужны. Этот ремейк просто ИМБА!  Ребята из Bloober Team смогли перенести атмосферу хоррора из оригинальной игры 2001 года, которая в момент выхода, да и сейчас является мастодонтом всех сурвайвал-хорроров, в новую конфетную обёртку со сладкой начинкой. Атмосфера хоррора пробивает тебя до дрожи (особенно играя поздним вечером или ночью), благодаря неизменённому саундтреку от маэстро Акиры Ямаоки и небезызвестного Пирамидоголового, Манекенов, Медсестёр и тд. от мастера геймдизайна - Масахиро Ито. Особенно меня до муражек впечатлила сцена первой встречи с Пирамидоголовым в ""Вудсайде"".  Мой вердикт: БЕРИТЕ НЕ ГЛЯДЯ!",1759947237,1759947673,True,7,0,0.575431942939758301,True,False
206599467,76561198029005346,697,15,2062,0,turkish,"BAŞYAPIT! Son zamanlarda oynadığım en iyi oyun. Aynı çocukluk yıllarında yarın olsa da tekrar devam etsem diye iç geçirdiğimiz günlerdeki gibi başından kalkmadan bitirmek istedim. Peki bunu muazzam mekanikleriyle, çığır açıcı vuruş hissiyatı, harika yakın dövüş animasyonları ile mi sağlıyor? Hayır! Her ne kadar bunların hepsine ortalama üstü seviyelerde sahip olsa da sizi asıl içerisine çeken, o dünyanın içerisindeki yolculuğu tamamlama arzusu. Son zamanlarda bunu özümseyebildiğim bir oyun olmamıştı. Silent Hill 2 remake size bunu yaşatıyor. Sisli bir dünya içerisinde son derece iyi kurgulanmış bir hikayeyi yaşıyorsunuz. Size yaşatıyor. Grafikler, bölüm tasarımları, bulmacaları, mekanikleri, müzikleri, ATMOSFERİ ve HİKAYESİYLE oyun gibi oyun. Çok başarılı. Hem Bloober Team'e selam olsun hem de Konami'ye yerel fiyatlandırma politikası uyguladığı için teşekkürümüzü edelim.  Peki oyunda eksiklikler yok mu? VAR! Öncelikle en büyük problem stutter. Oyunun özellikle başlarında ciddi bir stutter problemi var ve bu oyun keyfini ciddi derece sarsıyor. Multiframe gen açarak bunun önüne geçtim ama bu seferde grafik kalitesinden ödün verdim. Oyunun başındaki ara sahneler 30 fps, daha sonra 60 fps oluyor, ara ara tekrar 30 fps'e düşüyor. Çok büyük bir eksi olarak dillendirmiyorum ama özensiz geldi. Oyunun başında kaynaklar az, elimizde bir sopa var, uç bucak dolaşıyoruz, ölünce tekrar aynı yerleri oynuyoruz o kısım hoşuma gitmedi. Bu oyunun alameti farikası hikayenin çok temiz bir şekilde akması. Bu akıcılığı sekteye uğratan bölümler var. Özellikle aşırı kasvetli, yorucu, boğucu, bulmaca çözmekten alınan keyif yerine, bulmacayı başımızdan defetmeye çalıştığımız, yahu burada benden ne yapmam isteniyor diye anlamsızca sıkıştığımız alanlar var. (özellikle spoiler olmasın diye isimlendirmiyorum). Bunlar da oyunun ufak çaplı eksileri diyebiliriz.  Özetle; korku, gerilim, hayatta kalma türünü seviyorsanız kesin, sevmiyorsanız da ilk adımı atabileceğiniz bir oyun. Türe bu oyunla başlayabilirsiniz. Ucuz jumpscare'ler yok ama kaliteli sürprizler her zaman var ve bu da sinir bozucu şekilde keyifli. :) Parasını sonuna kadar hak ediyor. Oyunun 8 farklı sonu var. Seçimleriniz ve oyunu oynama biçiminiz sonları değiştiriyor. Hepsini elde etmek kolay değil. Youtube'dan bütün sonları izlemenizi tavsiye ederim. Çünkü üstüne düşünmek, teoriler üretmek ve hikayede özenle gizemli bırakılmış detaylara kafa yormak da hikayenin gücünü ve etkisini arttırıyor. Fazlasıyla çarpıcı bir finali var. Etkilenmemek elde değil. Dediğim gibi oyun gibi oyun. Alın, oynayın.",1760317020,1760318634,True,3,0,0.551752209663391113,True,False
206812698,76561197999996623,2958,46,1588,877,english,"UPDATE:   After disabling all mods the problem is solved, so I've changed my review to recommended. This was not immediately obvious because none of the commonly suggested fixes include disabling mods. The only mods I had installed were small and seemingly insignificant. I'm leaving this review up in case anyone else has the same issue.  ORIGINAL REVIEW:   The game itself is decent, but I've encountered a game-breaking bug where, after jumping down into another room, the entire screen goes black and cannot progress. This is a known and common issue. I've tried all ""solutions"" including DX11, cancelling the jump before jumping, alt-tabbing out of the game mid-jump, adjusting graphics options, etc.  To make matters worse, the save system is so infrequent that just to be able to test if a change helped or not I have to replay the same 10-15 mins over and over and over again. You can't just immediately test after restarting the game because there's no way to save before you have to close the game.   Besides that the optimization is absolutely atrocious, with constant stuttering (another known issue that will never be patched). This is the worst optimized game I've ever played, even after community ""fixes"".",1760563770,1760567246,True,12,1,0.551344811916351318,False,False
206451491,76561198438674992,0,6,1179,0,ukrainian,"Silent Hill 2 ніколи не була просто грою. Це — дзеркало. Дзеркало, в якому ти бачиш не монстрів, а себе. І ремейк лише підкреслив цю ідею, зробивши біль більш реальним, а тишу — ще глибшою.  ⸻  🌫️ Туман як метафора провини  Коли ти йдеш вулицями Silent Hill, здається, що сам повільно розчиняєшся у тумані. Кожен його клапоть — це забута пам’ять, біль, який ти намагаєшся заглушити. І врешті-решт розумієш: монстри тут не вороги. Вони — відображення того, ким ти був, або ким боїшся стати.  James Sunderland не шукає правди. Він шукає виправдання. А місто лише відповідає на його крик — тишею.  ⸻  💔 Покарання через любов  Silent Hill 2 — це історія про те, як любов може стати карою. Про те, що пристрасть без прийняття веде до руйнування. Ремейк показує цю тему не словами, а поглядами, тишею, тендітними моментами, коли Джеймс наче хоче пробачити себе — але не може. Бо пробачення не дає місто. Його маєш дати собі сам.  ⸻  🔊 Музика і тиша  Акіра Ямаока не просто створив саундтрек — він створив емоційний фон для провини. Кожна нота, кожен шепіт — це частина душевного суду над героєм. І коли звучить «Theme of Laura», ти відчуваєш, що все вже давно вирішено. Ти просто граєш роль, яку сам собі написав.  ⸻  🌊 Кінцівка «У воду»  Це не поразка. Це прийняття. Бо іноді, щоб знайти спокій, потрібно зануритись туди, де нарешті замовкають голоси. Silent Hill не про смерть — він про звільнення від брехні, яку ми носимо в собі.  ⸻  🕯️ Висновок  Silent Hill 2 Remake — це не ремейк гри. Це ремейк відчуттів. Болю, каяття, і крихітної, ледь помітної надії. Місто все ще живе. І якщо воно кличе тебе — значить, у тебе теж є те, від чого не втекти.  “Усі дороги ведуть у туман. І лише там ми бачимо, ким насправді є.”  10/10 за атмосферу. 9/10 за історію. І 11/10 за ті емоції, які залишаються після титрів.",1760195017,1760195335,True,3,0,0.551156103610992432,True,False
207649214,76561198054670281,0,19,1275,1275,russian,"В общем, не буду расписывать особо что да почему. Сначала хотел написать подробно обо всех моментах, но позже увидел похожие комментарии среди отрицательных отзывов и передумал.  К сожалению, как это обычно бывает с другими именитыми сериями и в целом медиа продуктами, оболочка не всегда соответствует содержанию. Да, в игре отличная музыка. Локации очень красивые и запоминающиеся. С точки зрения психологии, символизма за миром и развитием героев интересно наблюдать. Но на этом всё и заканчивается.  Игра просто теряет свою атмосферу из-за духоты бесконечных коридоров, которыми напичкали разработчики игру. Буквально описание любой локации: 3 этажа, подвал, 1000+ мобов и головоломки в духе ""Найди ключ, открой дверь, ищи новый ключ"". И так всю игру. Я просто ещё на больнице понял, что это ужас. Особенно, когда разработчики решают, что мало было духоты и нужно пройти уровень ещё раз, но теперь в переделанном варианте. Ну серьёзно? На этапе тюрьмы я уже выл буквально, а когда дошёл до лабиринта был готов дропнуть игру, но не сделал этого.  Не сделал, потому что всё же мне игра и в целом концепция понравились. Сделать бы её часов 7-8 и была бы шедевром. Добавить бы больше катсцен и больше того самого сайлент хилла из скриншотов. Потому что сейчас 2/3 игры, если не больше, это 4этажные тёмные коридоры в полной темноте. Я реально задолбался бегать по этим потёмкам и искать очередные ключи к очередной двери.  Возможно, я закончил бы это испытание раньше, если бы не пытался всё осмыслить, выписывая каждое событие и слово себе в заметки, чтобы впоследствии всё обдумать.  ИТОГ: если вам нравиться атмосфера и вы не растеряете её, бегая по кишкам добрые 15 часов игры, то берите. Если же вы, как и я, не фанат подобных дрочилен в потёмках, то лучше не брать, а посмотреть/почитать пересказ сюжета, глянуть арты, послушать музыку и забыть.",1761494452,1761494452,False,5,0,0.60000002384185791,False,False
206200364,76561198084464400,1456,142,1502,1,german,"Den ersten Durchlauf kann man hier angucken: https://www.youtube.com/playlist?list=PL9opVmvUmcDJ3M2iFlrlBA5nqc9RNw03E  Was soll ich sagen? Das ist der absolut beste Silent Hill Teil überhaupt. Das Remake macht das Original nochmals um sovieles besser. Hatte damals alle 7 Enden geholt, weil schon damals das Spiel eine Bombe war. Die Story und Gebiete wurden sinnvoll erweitert und vor allem nochmal um ein vielfaches emotionaler gemacht.  Die Performance geht vollkommen in Ordnung. Ohne Streaming gehen 4K max Settings bei Balanced DLSS. Mit Stream ist 4K max Settings und Ultra Performance DLSS möglich. Frame Generation habe ich nicht verwendet, da es nur absoluten Grafikmüll auf den Bildschirm knallt. Was ich für ein Problem hatte, selbst wenn ich den Desktop auf 1440p und 60 FPS begrenze, läuft das Spiel weiterhin auf den Bildschirmspecs von 4K und 120 FPS. Selbst VSync und auch 60 FPS In-Game-Limiter helfen hier nicht. Das Sounddesign sucht absolut seines gleichen, habe so einen bombastischen 3D-Sound mit Kopfhörern noch nie gehört. Auch das Redesign der Charaktere gefällt mir sehr, da diese nun viel besser zu den Charakteren passt. Die Atmosphäre ist hier auf dauerhaften Höchstniveau, was aber auch für einige zu belastend sein kann. Es ist ein Psychological Horror und das OHNE Kompromisse. Eine klare Warnung muss ich allerdings geben! Gerade die Triggerthemen können in diesen Spiel einen ganz schön belasten und runterziehen, da sie eben so emotional rüber gebracht werden, egal ob nun in Textform oder Bildlich!!! Ich habe für meinen ersten Run ca. 20 Stunden gebraucht, habe aber auch jeden Winkel erkundet. Angenehm ist auch das es ein neues Ende gibt und das freischalten der Enden überarbeitet wurde.  Kann das Spiel absolut jeden empfehlen der psychisch belastbar ist. Am sonsten müsst ihr euch fragen ob Themen wie [spoiler]Vergewaltigung, Selbstverletzung, Häusliche Gewalt, Mobbing, Suizid[/spoiler] nicht zuviel sind. ",1759939803,1759939803,True,2,0,0.548022627830505371,False,False
207686005,76561199235860421,0,4,1764,0,spanish,"Una obra maestra, ojalá me borraran la memoria para volver a jugarlo por primera vez.",1761527457,1761527457,True,2,0,0.545454561710357666,False,False
207266172,76561198264091005,141,45,889,17,schinese,纵使前路迷雾重重，也依旧阻挡不了我去看到希望的步伐。10/10（满分只有十分其实我觉得打100/10不过分） 我本在游戏发售时候因为锁区所以下载了盗版并通了两个周目，这次是补票来的，13小时打通了新的周目，但这个游戏并未让我感到厌倦，而是更为感慨。毫无疑问如果没有锁区我认为原价买他都是值得的，这是b组献给寂静岭粉丝最好的一份礼物，哪怕多年后我依旧会想打开他游玩，哪怕寂静岭的每个地图我已滚瓜烂熟，但我仍会喜欢驻足于那迷雾之中的街道。 从多方面来说我认为重制版真的是在原作巨人的肩膀上再创新高的伟大之作，不仅从原版3-5小时的流程扩充到15-20小时，增加三个新的很有意思的结局，对结局理解的不同改动，对人物表情和演出的极致塑造，战斗大幅度优化，教科书级别的解密跑图，完全重做的流程和解密关卡等等，我聊这游戏的优点估计一时半会都讲不完，他就是有那么迷人，那么让我欣喜，以至于在通关的那一刻我知道我的2024年度游戏已经有了名字，那便是寂静岭2重制版。 而关于剧情更是不用多讲，原版在当年的剧情塑造就已是巅峰，重制版很好的优化了不少桥段的演出，詹姆斯疲惫偏执的性格得到了更好的塑造，这个游戏的每个角色可以说都真的活在了屏幕的另一端，甚至到了结局我依旧难忘。 说了这么多也是想到哪说哪，不过最后再来一句感慨的话吧。到现在为止我依旧最喜欢离开结局，我觉得这就是寂静岭2对我最大的意义，当你看清生活真相后，依旧可以笑容面对未来。,1761080124,1761080124,True,4,0,0.545454561710357666,True,False
205908979,76561198999643152,88,14,1792,0,japanese,最高のリメイク作品なのでやってください。 フォトモードが無いのが非常に残念...  サイレントヒル初代がリメイク決定？らしいので楽しみです。 それまで生きようと思う。,1759628231,1759628231,True,2,1,0.545454561710357666,True,False
205717923,76561198035828615,0,9,983,0,french,"Premier Silent Hill auquel je joue. L'ambiance, le jeu d'acteurs, les graphismes et le scénario sont au rendez-vous.  Adepte de jeux d'horreur, aucun n'a réussi à me faire réellement éprouver un frisson SAUF Silent Hill 2.  Bien sûr, il faut à présent que je débloque toutes les fins !  J'espère vraiment que le remake du 1 verra le jour.",1759434191,1759434191,True,2,0,0.545454561710357666,False,False
207452196,76561198142633867,415,91,1378,977,russian,"[h1]Геймплейно - пойдет,  реиграбельность - под вопросом, Сюжетно - просто разъeб [spoiler](хотя это и будет частично зависить от концовки, но энивей...)[/spoiler].[/h1]  Определенно не лучший сурвайвл хоррор на моей памяти, но определенно тот, который [u]выделяется[/u]. Даже много распинывать не буду, и так уже обсосано всеми и всями. Классика, всё-таки.  Лишь скажу, что крайне рекомендую всем ценителям жанра по любому пройти это дело хоть раз, если вы каким-то образом это пропуcтили, как я.  А [b]Блуберам[/b] респект за такой прекрасный римейк, ибо в оригинал мне было играть крайне некомфортно. Также жду римейк Первой части.  [h1]Личная общая оценка: 8/10[/h1]",1761301991,1761302270,True,4,0,0.563775479793548584,True,False
