recommendationid,author_steamid,author_num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_last_two_weeks,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,steam_purchase,received_for_free
205110143,76561198063007752,296,41,4128,0,english,"10/10 , an absolute masterpiece!  Atmosphere , combat , music , story , every part of this game is so great. Suffocating fog , crushing darkness , unnerving sound design wrap , Akira Yamaoka's soundtrack is absolutly unforgettable... If you search for good psychological horror game you are on right place then.  Amazing job done with remaking this one and this it's a ""must play game"" with no doubts about it.",1758735813,1758735813,True,15,0,0.634001016616821289,False,False
205805601,76561198202137806,186,210,1342,0,brazilian,"Finalizei ontem Silent Hill 2 Remake e decidi ver todos os oito finais para formar uma opinião mais crítica sobre o jogo. O primeiro que alcancei foi o de Maria, mas ele simplesmente não parecia certo. Depois de assistir a todos, na minha visão, o mais realista é o In Water. Não darei spoilers, mas esse final fez com que todo o enredo ganhasse mais sentido.  Falando sobre o jogo em si: o gameplay é muito bom, e a história pode ser confusa se não prestarmos atenção nos mínimos detalhes e nuances. As criaturas são interessantes; a princípio achei que havia poucas, até perceber que cada uma carrega um significado. Os gráficos são bonitos, mas preciso comentar sobre os problemas de performance. Mesmo com um PC acima dos requisitos, os crashes eram constantes (Unreal Engine 5…) até eu instalar mods de performance feitos pela comunidade, que resolveram o problema.  Ah, uma curiosidade: abri o mapa cerca de 1.647 vezes — não sei se alguém conseguiu mais do que isso kkkkk.  No fim, recomendo o jogo, mas os problemas de performance certamente são um ponto de atenção.",1759527198,1759527198,True,7,0,0.629629611968994141,False,False
205196692,76561198784184330,0,2,2762,0,russian,"Это лучшая атмосфера, саундтрек и сюжет. Находясь в туманном городе, я чувствую любовь, желание проверить все записки, уголки и углубиться в историю Джеймса Сандерленда каждую минуту.  С детства люблю эту серию игр, но ремейк прорыв который подарит нам ещё больше хороших игр по этой вселенной. Теперь безнадёжно жду ремейк SH Origin.  А тем временем не забудьте ингредиенты для рецепта салата с фасолью и сухарями:  кукуруза консервированная — 1 банка красная фасоль — 1 банка кириешки ржаные — 1 пачка свежая зелень по вкусу (укроп, петрушка, лук) соль, перец, майонез",1758836496,1758836496,True,7,0,0.622641503810882568,True,False
205021337,76561198145486074,738,135,1865,0,english,"One of my favorite horror games, both this one and the original. Really good remake visually, the atmosphere is so well done and the voice actors really nailed it. The music is iconic. A must play.",1758627073,1758627073,True,18,1,0.619636595249176025,True,False
206159700,76561198360048220,169,20,1268,504,schinese,事实是，我恨你，我也不想再管你了，我只想让生活重回正轨 [spoiler] 这话出来的时候都泪崩了。 正好自己在玩游戏的时候情感状态也非常不稳定，犹犹豫豫，感觉自己和老詹一样不甘心。 [/spoiler] 10/10神作,1759888138,1759888138,True,9,0,0.616006731986999512,True,False
205072859,76561198345439861,357,42,2788,0,russian,"Silent Hill 2 Remake поразил атмосферой — город выглядит мрачно и реалистично, а звук и музыка усиливают чувство тревоги. Сюжет и персонажи поданы глубже, чем в оригинале, а управление стало современным и удобным. Разработчикам удалось сохранить дух классики и одновременно подарить свежий, полноценный опыт. Настоящий подарок для фанатов хоррора и новичков!",1758668690,1758668690,True,8,0,0.601601064205169678,True,False
205851872,76561198401195738,366,102,879,109,schinese,其他恐怖游戏教你恐惧，而寂静岭教你不想玩不用非得玩,1759580473,1759580473,True,7,0,0.598993122577667236,True,False
205712440,76561199590318862,1135,71,2166,0,russian,"Silent Hill 2 Remake это потрясающая атмосфера, шикарное звуковое сопровождение и очень сильные персонажи. В плане настроения и истории игра действительно захватывает, местами пробирает до мурашек. Но всё это портит катастрофически ужасная оптимизация. Особенно на видеокартах AMD. На моей системе (i5-12600KF, RX 7900 XTX, DDR5 32 GB 6800 MHz) я постоянно ловил статеры, при каждой битве, при включении света в локации тюрьма, при поднятии предметов игра дёргается. Это не просто мелочь, а критический минус, рушащий погружение. По сути это один из самых ужасных ремейков в техническом плане. Если ремейк первой части выйдет в таком же сыром виде, то я без проблем выставлю отрицательные отзывы всем играм серии. Требовать 2000+ рублей за игру и выпускать её в таком техническом состоянии непростительно. ",1759429172,1760604447,False,7,0,0.598609447479248047,True,False
204964857,76561198838073784,72,6,1085,0,german,Game war goil. Story goil. Combat system goil. grafik goil. Performance ganz ok. Maria smash.,1758564715,1758564715,True,9,7,0.589476287364959717,False,False
205526531,76561199813740302,0,14,1233,0,schinese,没有跳脸/邪教/莫名其妙的自残/一惊一乍的反派，纯粹的心理恐怖，顶级配乐和色调渲染，时间会证明寂静岭2的伟大，意大利铅黄电影爱好者的必入之作,1759217695,1759217695,True,7,0,0.585924446582794189,True,False
204755575,76561198399830283,0,86,2054,85,latam,Tras optimizar el juego con settings y mods. Logre hacer que corriera a 60 fps sin reescalado en una rtx 4060.  ODIO EL GAMING MODERNO  Pero sigue siendo un juegazo 8/10.,1758347678,1758347678,True,5,0,0.581749081611633301,False,False
206812698,76561197999996623,2957,46,1187,967,english,"UPDATE:   After disabling all mods the problem is solved, so I've changed my review to recommended. This was not immediately obvious because none of the commonly suggested fixes include disabling mods. The only mods I had installed were small and seemingly insignificant. I'm leaving this review up in case anyone else has the same issue.  ORIGINAL REVIEW:   The game itself is decent, but I've encountered a game-breaking bug where, after jumping down into another room, the entire screen goes black and cannot progress. This is a known and common issue. I've tried all ""solutions"" including DX11, cancelling the jump before jumping, alt-tabbing out of the game mid-jump, adjusting graphics options, etc.  To make matters worse, the save system is so infrequent that just to be able to test if a change helped or not I have to replay the same 10-15 mins over and over and over again. You can't just immediately test after restarting the game because there's no way to save before you have to close the game.   Besides that the optimization is absolutely atrocious, with constant stuttering (another known issue that will never be patched). This is the worst optimized game I've ever played, even after community ""fixes"".",1760563770,1760567246,True,8,0,0.574254393577575684,False,False
206210737,76561199181527357,205,11,2745,0,english,a HOOD classic! also bloober killed it on the remake can't wait to see how they tackle silent hill 1.,1759949635,1759949635,True,5,0,0.569041669368743896,True,False
204692013,76561198066448671,0,13,379,0,tchinese,因為很喜歡山岡晃老師的「Promise」 不怎麼玩恐怖遊戲的我還是首發就買下了，remake的原聲帶依舊震撼 之前會直播這款遊戲給在國外的前女友看，雖然我總是卡關但她還是很開心的陪我 四月分手後我就沒有再開過這款遊戲了 ，但還是給這款遊戲極度好評，換我替代James留在充滿回憶的沉默之丘。 ,1758284885,1758284885,True,4,1,0.568965494632720947,True,False
206836477,76561198991933068,50,4,2366,514,spanish,"habiendo completado todos los finales correspondientes, puedo ya decir que es uno de los mejores juegos que he jugado en mi vida. excelente de inicio a fin, la optimización está media hecha con los pies, pero no deja de ser un excelente remake muy fiel a su versión clásica, mejorando casi todos los aspectos de esta última y brindando detalles que demuestran el cariño que le pusieron a este juego. por lo demás, excelente juego para adentrarse a la saga (prueben la versión clásica si pueden tb). en fin, juegazo en toda regla :D   pd: de las mejores bandas sonoras de toda la historia de los videojuegos, lleva la experiencia músical de la versión clásica a un nivel simplemente MÁGICO, te atrapa totalmente.",1760598587,1760598587,True,3,0,0.565217375755310059,False,False
205317425,76561198364357010,639,111,1135,0,turkish,"Oyunun sinematografisi ve ara sahneleri mükemmel olmuş. Özellikle atmosferi gerçekten çok güzel. Orijinale sadık kalarak getirdikleri yeni içeriklerde aşırı doğal durmuş. ""Bu şeyin Silent Hill ile alakası ne?"" dediğiniz hiçbir kısım yok. Bu yüzden Silent Hill 2’nin çok iyi bir remake olduğunu düşünüyorum ancak itiraf etmem lazım oyunun bazı yerlerinin gereksiz uzatıldığını hissettim. Özellikle hastane bölümü ve direkt ardından gelen karanlık sokaklarda yürüdüğümüz sahne gereksiz uzun geldi bana. Bu sahnelerde yeni içerikler olsa sıkıntı yok ama sadece aynı düşmanları defalarca öldürüyorsunuz. bu bölümlerde Uzatılmışlık hissetme kısmı dışında mükemmel bir remake olmuş.",1758979907,1758980252,True,3,0,0.565217375755310059,True,False
205268744,76561198135770810,44,1,1330,0,brazilian,"Ótimo remake comparado ao original, em meio a tantos jogos genéricos e ruins que saíram ultimamente. Pena ser tão mal otimizado",1758922034,1758922034,True,3,0,0.565217375755310059,False,False
205245699,76561199760774192,110,6,1263,0,schinese,氛围感特别到位，表世界充斥惨败里世界充斥压抑与暴力，但是又有一种让我上瘾想玩下去的魔力。非常优秀的游戏，爱来自寂静岭。,1758901564,1758901564,True,3,0,0.565217375755310059,False,False
204931552,76561199076615530,0,8,1579,0,japanese,背が伸びるにつれ大人になった、、、でもさぁ今は遠い日々に残る「面白かったなぁ」てあの記憶たちが時代と共にだんだんと色褪せ薄れてゆくんじゃなく時代とともにさぁあの面白さまた色鮮やかによみがえってくれたなら嬉しいよねぇ！  あの頃あの時に時代じだいに心に記憶に残る名作たちが生まれあるそれが長い時を経て新たな今の世代のみんなにあの頃の僕たち私たちが抱いたあの面白さを今の届けてくれるのが「リメイク」の素敵なところなんだと想います  面白いかったゲームが１つの時代で終わるのではなく面白かったあのゲームを次の時代へと色鮮やかにリメイクし色んな世代のみんなの記憶に「あのゲーム面白かったよねぇ」て残せたならホントいいよね,1758526183,1758526183,True,3,0,0.565217375755310059,True,False
206658511,76561198236639836,640,51,1122,530,russian,"В это нужно именно играть. Не смотреть обзоры, не листать статьи, не залипать в летсплеи. В это либо играете сами, либо никак.",1760383828,1760384020,True,3,0,0.563492059707641602,True,False
205720505,76561198099274185,1908,320,1345,359,english,"Pretty good. Graphics, gameplay and voice are all great. Faithful to OG. But, it has some severe bugs and performance problems that can stop you from progressing.",1759436584,1760562355,True,3,0,0.5625,False,False
204877785,76561198131481630,0,19,841,0,russian,"Всем доброго времени суток! Вот настал тот день, когда я решил поиграть в Silent Hill 2. Об игре я знал только то, что была когда-то давно на PS1 первая часть, где был какой-то город с туманом, и в принципе вторая часть так и оказалась :D. Распишу пару пунктов касательно игры. 1.	Графика. Она здесь очень хороша, приятные локации, классное освещение даже на средне-высоких настройках. 2.	Звук. О боже мой, как это было круто! Я очень редко обращаю внимания на звуки окружения, но тут сделано настолько хорошо, что я невольно обращал и пытался вслушаться в каждый шорох. Звук тут на уровне. 3.	Геймплей, ну что тут сказать, похоже на Resident Evil и немного на Signalis. В целом бодренько. Можно сократить до формулы: исследование -> сражения -> головоломки. 4.	Оптимизация. Как будто могли и лучше. Я, конечно, понимаю, 3060 карточка уже старая, но когда FPS просаживается на роликах, это немного печально. В целом игра очень хорошая и интересная. Если бы я поиграл в неё в начальной школе, спать бы я точно не смог :D. А так, всем советую данную игру. P.s. выбирайте сложность игры высокую, а то будет переизбыток ресурсов.",1758467795,1758467795,True,4,0,0.561587333679199219,True,False
205381946,76561198279098860,0,3,1149,0,koreana,미래에서 왔습니다 이 게임을 하고 감동을 받았다고 해서 사일런트힐F 사지마세요,1759048624,1759048624,True,12,2,0.657131969928741455,False,False
206208249,76561198043786811,322,12,2633,0,russian,"Тут и лишние комментарии не нужны. Этот ремейк просто ИМБА!  Ребята из Bloober Team смогли перенести атмосферу хоррора из оригинальной игры 2001 года, которая в момент выхода, да и сейчас является мастодонтом всех сурвайвал-хорроров, в новую конфетную обёртку со сладкой начинкой. Атмосфера хоррора пробивает тебя до дрожи (особенно играя поздним вечером или ночью), благодаря неизменённому саундтреку от маэстро Акиры Ямаоки и небезызвестного Пирамидоголового, Манекенов, Медсестёр и тд. от мастера геймдизайна - Масахиро Ито. Особенно меня до муражек впечатлила сцена первой встречи с Пирамидоголовым в ""Вудсайде"".  Мой вердикт: БЕРИТЕ НЕ ГЛЯДЯ!",1759947237,1759947673,True,5,0,0.556606888771057129,True,False
205051623,76561198027149997,252,2,1915,0,english,Silent Hell 2 - It's amazing for the first 5 minutes until you get to that town - you know the town FPS/Lag/Stutter CITY Population Probably 95% of everyone who owns/plays this game. Now that being said my two systems I played through are i9/32GB/4070m and i7/48GB/4070s - both ran about the same with the classic open the item menu/pause the game and you get 100% GPU use this must be an new feature from Nvidia trying to bring back the days of the 400 series cards - Thing's it does right well it isn't a Desktop Simulator A+++ - It actually fully supports PS5 DS controller - If you have OCD/constantly want to have to adjust some setting because it all the sudden is having frame rate issues in the same area this game is for you! In all seriousness if you made it this far - WAIT FOR IT TO BE ON SALE!,1758655976,1758655976,False,4,2,0.555703997611999512,True,False
206599467,76561198029005346,694,15,2062,2062,turkish,"BAŞYAPIT! Son zamanlarda oynadığım en iyi oyun. Aynı çocukluk yıllarında yarın olsa da tekrar devam etsem diye iç geçirdiğimiz günlerdeki gibi başından kalkmadan bitirmek istedim. Peki bunu muazzam mekanikleriyle, çığır açıcı vuruş hissiyatı, harika yakın dövüş animasyonları ile mi sağlıyor? Hayır! Her ne kadar bunların hepsine ortalama üstü seviyelerde sahip olsa da sizi asıl içerisine çeken, o dünyanın içerisindeki yolculuğu tamamlama arzusu. Son zamanlarda bunu özümseyebildiğim bir oyun olmamıştı. Silent Hill 2 remake size bunu yaşatıyor. Sisli bir dünya içerisinde son derece iyi kurgulanmış bir hikayeyi yaşıyorsunuz. Size yaşatıyor. Grafikler, bölüm tasarımları, bulmacaları, mekanikleri, müzikleri, ATMOSFERİ ve HİKAYESİYLE oyun gibi oyun. Çok başarılı. Hem Bloober Team'e selam olsun hem de Konami'ye yerel fiyatlandırma politikası uyguladığı için teşekkürümüzü edelim.  Peki oyunda eksiklikler yok mu? VAR! Öncelikle en büyük problem stutter. Oyunun özellikle başlarında ciddi bir stutter problemi var ve bu oyun keyfini ciddi derece sarsıyor. Multiframe gen açarak bunun önüne geçtim ama bu seferde grafik kalitesinden ödün verdim. Oyunun başındaki ara sahneler 30 fps, daha sonra 60 fps oluyor, ara ara tekrar 30 fps'e düşüyor. Çok büyük bir eksi olarak dillendirmiyorum ama özensiz geldi. Oyunun başında kaynaklar az, elimizde bir sopa var, uç bucak dolaşıyoruz, ölünce tekrar aynı yerleri oynuyoruz o kısım hoşuma gitmedi. Bu oyunun alameti farikası hikayenin çok temiz bir şekilde akması. Bu akıcılığı sekteye uğratan bölümler var. Özellikle aşırı kasvetli, yorucu, boğucu, bulmaca çözmekten alınan keyif yerine, bulmacayı başımızdan defetmeye çalıştığımız, yahu burada benden ne yapmam isteniyor diye anlamsızca sıkıştığımız alanlar var. (özellikle spoiler olmasın diye isimlendirmiyorum). Bunlar da oyunun ufak çaplı eksileri diyebiliriz.  Özetle; korku, gerilim, hayatta kalma türünü seviyorsanız kesin, sevmiyorsanız da ilk adımı atabileceğiniz bir oyun. Türe bu oyunla başlayabilirsiniz. Ucuz jumpscare'ler yok ama kaliteli sürprizler her zaman var ve bu da sinir bozucu şekilde keyifli. :) Parasını sonuna kadar hak ediyor. Oyunun 8 farklı sonu var. Seçimleriniz ve oyunu oynama biçiminiz sonları değiştiriyor. Hepsini elde etmek kolay değil. Youtube'dan bütün sonları izlemenizi tavsiye ederim. Çünkü üstüne düşünmek, teoriler üretmek ve hikayede özenle gizemli bırakılmış detaylara kafa yormak da hikayenin gücünü ve etkisini arttırıyor. Fazlasıyla çarpıcı bir finali var. Etkilenmemek elde değil. Dediğim gibi oyun gibi oyun. Alın, oynayın.",1760317020,1760318634,True,3,0,0.551752209663391113,True,False
206451491,76561198438674992,0,6,1179,669,ukrainian,"Silent Hill 2 ніколи не була просто грою. Це — дзеркало. Дзеркало, в якому ти бачиш не монстрів, а себе. І ремейк лише підкреслив цю ідею, зробивши біль більш реальним, а тишу — ще глибшою.  ⸻  🌫️ Туман як метафора провини  Коли ти йдеш вулицями Silent Hill, здається, що сам повільно розчиняєшся у тумані. Кожен його клапоть — це забута пам’ять, біль, який ти намагаєшся заглушити. І врешті-решт розумієш: монстри тут не вороги. Вони — відображення того, ким ти був, або ким боїшся стати.  James Sunderland не шукає правди. Він шукає виправдання. А місто лише відповідає на його крик — тишею.  ⸻  💔 Покарання через любов  Silent Hill 2 — це історія про те, як любов може стати карою. Про те, що пристрасть без прийняття веде до руйнування. Ремейк показує цю тему не словами, а поглядами, тишею, тендітними моментами, коли Джеймс наче хоче пробачити себе — але не може. Бо пробачення не дає місто. Його маєш дати собі сам.  ⸻  🔊 Музика і тиша  Акіра Ямаока не просто створив саундтрек — він створив емоційний фон для провини. Кожна нота, кожен шепіт — це частина душевного суду над героєм. І коли звучить «Theme of Laura», ти відчуваєш, що все вже давно вирішено. Ти просто граєш роль, яку сам собі написав.  ⸻  🌊 Кінцівка «У воду»  Це не поразка. Це прийняття. Бо іноді, щоб знайти спокій, потрібно зануритись туди, де нарешті замовкають голоси. Silent Hill не про смерть — він про звільнення від брехні, яку ми носимо в собі.  ⸻  🕯️ Висновок  Silent Hill 2 Remake — це не ремейк гри. Це ремейк відчуттів. Болю, каяття, і крихітної, ледь помітної надії. Місто все ще живе. І якщо воно кличе тебе — значить, у тебе теж є те, від чого не втекти.  “Усі дороги ведуть у туман. І лише там ми бачимо, ким насправді є.”  10/10 за атмосферу. 9/10 за історію. І 11/10 за ті емоції, які залишаються після титрів.",1760195017,1760195335,True,3,0,0.551156103610992432,True,False
205182817,76561199145748685,91,12,8390,2747,russian,"Наиграл 50 часов, почти все достижения получены. Игра шедевральна, До сих пор считаю Silent Hill 2 лучшей игрой, И этот ремейк смог занять трон лучшей игры в моем списке.  Баги имеются, но не критичные. Советую проходить осенью.  Первая игра которая смогла меня напугать, мне было не по себе, настоящий Хоррор. Не советую играть впечатлительным людям, игра жестока, и люди с депрессией могут получить ещё больше травму, потому что сюжет здесь сильный [spoiler] очень грустный [/spoiler]   Графика: 10/10 Атмосфера: 10/10 Сюжет: 10/10  Обязательно играть!",1758823260,1758823260,True,3,0,0.550742506980895996,False,False
